"PARENT_CATEGORY_CATEGORY_CODE","CHILD_CATEGORY_CATEGORY_CODE","ADVERTISER_CID","SUM(SUM_COMM_AMOUNT_USD)"
375,1101,3074634,7527.13
375,1101,3084302,2090.635
375,1101,3092702,1011.834
375,1101,3092756,1046.697
375,1101,3095168,2771.105
375,1101,3102957,4345.884
375,1101,3109175,12883.439
375,1101,3111411,4940.948
375,1101,3115209,2397.893
375,1101,3132762,1234.077
375,1101,3150741,2065.917
375,1101,3153137,4494.609
375,1101,3163396,1245.34
375,1101,3163767,1302.836
375,1101,3163922,5489.15
375,1101,3171004,5434.153
375,1101,3175074,8562.894
375,1101,3178761,2354.691
375,1101,3194603,1761.417
375,1101,3194883,1172.056
375,1101,3214875,3731.039
375,1101,3232944,2783.799
375,1101,3252578,8080.673
375,1101,3259243,4107.571
375,1101,3259588,1147.517
375,1101,3266946,1173.107
375,1101,3272151,1151.361
375,1101,3274480,5927.574
375,1101,3279736,3168.649
375,1101,3286350,7299
375,1101,3296790,1443.012
375,1101,3297514,1857.789
375,1101,3302976,3080.514
375,1101,3304009,2172.695
375,1101,3319446,1898.194
375,1101,3330813,51486.716
375,1101,3338227,23141.322
375,1101,3350021,1338.318
375,1101,3350709,22709.647
375,1101,3361226,1603.322
375,1101,3364990,4478
375,1101,3379721,76520.651
375,1101,3381564,20273.578
375,1101,3383849,6036.217
375,1101,3387105,2013.542
375,1101,3396639,4267.405
375,1101,3401906,1217.359
375,1101,3401969,37631.792
375,1101,3407281,1013.767
375,1101,3412620,1675.131
375,1101,3412625,6231.514
375,1101,3427850,3273.725
375,1101,3429071,1450.1
375,1101,3429691,2802.953
375,1101,3440565,1970.515
375,1101,3442175,1347.685
375,1101,3443358,1453.471
375,1101,3447960,9982.912
375,1101,3449087,231259.752
375,1101,3449090,1521.987
375,1101,3450927,1499.54
375,1101,3468116,1910.267
375,1101,3471979,1058.803
375,1101,3485822,4983.904
375,1101,3485886,5413.6
375,1101,3491460,1489.227
375,1101,3514211,2530.428
375,1101,3514367,2448.716
375,1101,3519202,1607.841
375,1101,3522308,70890.607
375,1101,3527968,1329.048
375,1101,3546818,2185.343
375,1101,3554949,27866.8
375,1101,3567335,1504.509
375,1101,3579991,1457.808
375,1101,3582767,1319.165
375,1101,3588171,3980.816
375,1101,3588176,1950.098
375,1101,3604787,1250.566
375,1101,3610973,1215.517
375,1101,3611517,13401.286
375,1101,3616712,25408.37
375,1101,3616732,2957.976
375,1101,3616985,1347.283
375,1101,3625330,4172.123
375,1101,3626800,3284.385
375,1101,3632085,1141.858
375,1101,3635222,53439.052
375,1101,3649486,1269.395
375,1101,3655512,1028.378
375,1101,3656277,1261.879
375,1101,3659001,19227.156
375,1101,3662048,8278.444
375,1101,3662565,3685.526
375,1101,3678977,4746.475
375,1101,3682795,12088.671
375,1101,3683615,32427.931
375,1101,3686869,40153.761
375,1101,3687358,3049.451
375,1101,3692834,3625.319
375,1101,3693591,1260
375,1101,3693706,3022.32
375,1101,3697187,13160
375,1101,3701636,1198.87
375,1101,3701754,2323.901
375,1101,3711405,1266.78
375,1101,3719549,1113.915
375,1101,3724478,31846.012
375,1101,3739701,3969.766
375,1101,3743636,1033.635
375,1101,3743656,2379.825
375,1101,3746136,25290.538
375,1101,3749003,12392.193
375,1101,3750734,4182.339
375,1101,3768420,1290.001
375,1101,3768562,5413.162
375,1101,3773223,5396.355
375,1101,3773962,1506.359
375,1101,3776728,27047.528
375,1101,3788974,2462.649
375,1101,3801426,4913.648
375,1101,3803529,1523.22
375,1101,3810345,1576.68
375,1101,3817685,2122.8
375,1101,3818674,14145.027
375,1101,3818707,19560.597
375,1101,3821844,2275.208
375,1101,3824326,3321.899
375,1101,3825478,5382.946
375,1101,3827405,9262.716
375,1101,3827418,14212.306
375,1101,3827431,5198.713
375,1101,3827438,5320.509
375,1101,3827453,1932.348
375,1101,3827615,2125.419
375,1101,3829272,37100
375,1101,3831921,1535.105
375,1101,3835168,1151.894
375,1101,3846454,2286.849
375,1101,3847952,1904.528
375,1101,3848495,1322.14
375,1101,3850067,1100.147
375,1101,3852825,1366.755
375,1101,3852826,1216.387
375,1101,3852850,4060.39
375,1101,3857124,2985.209
375,1101,3858664,1400.96
375,1101,3861911,14656.152
375,1101,3873488,5171.56
375,1101,3873506,3686.84
375,1101,3874186,1141.548
375,1101,3874296,1683.416
375,1101,3885953,4065.312
375,1101,3891235,1353.656
375,1101,3895296,2105
375,1101,3909954,1042.003
375,1101,3911636,1084.475
375,1101,3915185,5130.825
375,1101,3924578,2992.075
375,1101,3925419,8826
375,1101,3929100,4845.755
375,1101,3929865,4537.377
375,1101,3929866,1433.104
375,1101,3929867,1110.583
375,1101,3932116,4046.84
375,1101,3932122,1304.402
375,1101,3940596,4776.181
375,1101,3949214,5975.115
375,1101,3953882,2386.421
375,1101,3956402,1192.802
375,1101,3971834,17356.537
375,1101,3986986,1554.87
375,1101,3991704,3650
375,1101,3992613,9889.331
375,1101,3993357,1054.571
375,1101,4006953,2616.41
375,1101,4007512,1436.576
375,1101,4008588,5455.654
375,1101,4009162,7365.855
375,1101,4009186,1321.824
375,1101,4009357,1575.299
375,1101,4013663,10774.034
375,1101,4014442,22481.514
375,1101,4014494,1551.739
375,1101,4016127,6145.914
375,1101,4017902,1141.632
375,1101,4018320,40856.566
375,1101,4018548,4748.762
375,1101,4018744,1992.522
375,1101,4019306,5385.341
375,1101,4019524,1147.578
375,1101,4019845,2795.563
375,1101,4022601,4154.258
375,1101,4022603,7836.532
375,1101,4022852,12974.921
375,1101,4024059,1586.859
375,1101,4025749,9361.422
375,1101,4027399,3906.679
375,1101,4027400,2039.058
375,1101,4027410,3756.538
375,1101,4027425,2179.049
375,1101,4027428,1245.475
375,1101,4027438,1669.665
375,1101,4027442,1643.28
375,1101,4029387,1216.57
375,1101,4034110,11290.107
375,1101,4038425,10853.635
375,1101,4039364,22691.67
375,1101,4044331,6083.988
375,1101,4046085,15647.983
375,1101,4048924,15081.897
375,1101,4049128,22482.114
375,1101,4050489,3729.707
375,1101,4051504,9954.745
375,1101,4052060,1113.82
375,1101,4054252,10407.678
375,1101,4054254,1892.26
375,1101,4054257,10560.579
375,1101,4054260,1953.283
375,1101,4057030,39823.508
375,1101,4057800,2152.927
375,1101,4057870,2125.539
375,1101,4059510,37710
375,1101,4059605,6855.643
375,1101,4059796,44635.454
375,1101,4060419,4400
375,1101,4071998,2837.618
375,1101,4073452,1869.344
375,1101,4076189,5938.927
375,1101,4082834,1755.377
375,1101,4083400,1802.516
375,1101,4091564,1308.524
375,1101,4098455,7368.513
375,1101,4098680,1075.54
375,1101,4110283,3231.847
375,1101,4111038,5067.745
375,1101,4118261,1237.987
375,1101,4126891,1040.278
375,1101,4131479,1656.249
375,1101,4145410,1631.2
375,1101,4149674,3226.824
375,1101,4159035,1341.47
375,1101,4169205,1004.612
375,1101,4181049,20002.3
375,1101,4209848,10442.469
375,1101,4227851,1060.468
375,1101,4231890,1921.114
375,1101,4257332,5989.898
375,1101,4260289,1122.97
375,1101,4262601,7260.473
375,1101,4297289,7099.829
375,1101,4308159,1868.521
375,1101,4323549,1011.247
375,1101,4346056,1688.191
375,1101,4347407,4154.819
375,1101,4353390,2879.627
375,1101,4353891,1752.389
375,1101,4363858,3240.319
375,1101,4366010,1480.917
375,1101,4402164,3192.489
375,1101,4406168,4707.199
375,1101,4424958,2703
375,1101,4445720,10344.182
375,1101,4450361,12816.193
375,1101,4451250,2042.884
375,1101,4467050,2846.302
377,378,260551,9793.046
377,378,276652,55251.201
377,378,449859,2743.569
377,378,618928,29908.386
377,378,711914,2076.32
377,378,713904,107560
377,378,753790,1746.789
377,378,769194,3220.223
377,378,849260,23678.248
377,378,882408,2399.528
377,378,1055899,3592.542
377,378,1101742,116846.882
377,378,1103169,1185
377,378,1133298,30239.392
377,378,1181479,1753242.682
377,378,1382555,2135.293
377,378,1410130,10475.856
377,378,1427863,3364.241
377,378,1428276,2560
377,378,1440221,16514.568
377,378,1461363,155665.82
377,378,1464493,2177.326
377,378,1464653,43094.91
377,378,1475547,5723.198
377,378,1488218,2709.349
377,378,1513033,24773.909
377,378,1522858,11208.991
377,378,1549809,6831.285
377,378,1562723,1661.351
377,378,1589787,11140.009
377,378,1598897,1414
377,378,1602191,2565.887
377,378,1610790,1865.607
377,378,1648018,1150.137
377,378,1649592,26422.409
377,378,1651654,7327.079
377,378,1660665,2920.296
377,378,1664191,12597.271
377,378,1669122,1896.837
377,378,1675692,167323.149
377,378,1686526,2450.117
377,378,1702763,48764.866
377,378,1703616,1130.091
377,378,1732503,14396.493
377,378,1734903,1242.303
377,378,1754537,1321.443
377,378,1788210,2325
377,378,1801598,6722.574
377,378,1811754,3455.181
377,378,1813209,7783.263
377,378,1817872,2151.2
377,378,1826367,1063.112
377,378,1874913,22856.384
377,378,1876573,4590.051
377,378,1892004,4755.41
377,378,1904280,27248.844
377,378,1905878,1581.335
377,378,1907637,1059.075
377,378,1911025,38524.929
377,378,1921878,1766.838
377,378,1952646,7494.34
377,378,1956334,1212.571
377,378,2011339,680100.214
377,378,2018843,1036.455
377,378,2066840,18799.144
377,378,2094944,1560.321
377,378,2102181,5831.968
377,378,2107818,1939.556
377,378,2143822,4875.917
377,378,2156235,1927.713
377,378,2175653,3384.963
377,378,2178809,1764.607
377,378,2184178,11438.58
377,378,2188468,2440
377,378,2189066,7193.517
377,378,2193092,1802.388
377,378,2202486,30357.372
377,378,2211081,8102.826
377,378,2218454,3116.394
377,378,2226687,2450
377,378,2249155,13191.862
377,378,2253598,5245
377,378,2268434,17350.497
377,378,2270432,4006.763
377,378,2271086,3550
377,378,2288710,26721.705
377,378,2297498,87960.55
377,378,2333769,4070.49
377,378,2335549,618621.293
377,378,2335572,1676.041
377,378,2335573,1133.11
377,378,2336709,1727.967
377,378,2352856,3370.388
377,378,2366516,1617.92
377,378,2446099,1484.223
377,378,2449129,2045.744
377,378,2463730,1919.032
377,378,2503629,85647.178
377,378,2503687,1194.9
377,378,2515404,23039
377,378,2528668,58326.385
377,378,2544507,6475.067
377,378,2567679,4498.995
377,378,2568723,4720.504
377,378,2578595,59148.233
377,378,2578598,187663.502
377,378,2578599,86049.024
377,378,2592965,9236.712
377,378,2606886,4845.757
377,378,2612819,98193.213
377,378,2616908,1697.163
377,378,2619820,11012.837
377,378,2638712,1007.737
377,378,2668490,3052.859
377,378,2681156,1371.6
377,378,2683708,1266.047
377,378,2691607,1939.59
377,378,2691614,1384.148
377,378,2697082,1601.98
377,378,2707123,12693.883
377,378,2724900,4386.56
377,378,2725075,1829
377,378,2736069,1291.257
377,378,2743018,1219.974
377,378,2745787,3237.47
377,378,2746548,2040.175
377,378,2757954,2161
377,378,2782870,13213.425
377,378,2800540,2236.31
377,378,2805705,6571.394
377,378,2806455,8094.76
377,378,2817689,12190.29
377,378,2844548,2477.817
377,378,2844946,13704.012
377,378,2854924,59396.795
377,378,2866253,2079.139
377,378,2937062,6025
377,378,2942540,13163.104
377,378,2948661,278656.374
377,378,2954255,4430.496
377,378,2962777,2407.67
377,378,2970358,1009.906
377,378,2971895,1689.525
377,378,2971897,6586.558
377,378,2981999,1274.544
377,378,2997613,8235.145
377,378,3014150,400979.994
377,378,3014737,11166.5
377,378,3036065,1182.912
377,378,3043193,1064.289
377,378,3044792,1085
377,378,3056145,3412.985
377,378,3060874,5017.569
377,378,3060887,162069.631
377,378,3065612,6450
377,378,3071013,1954.385
377,378,3102643,2631.108
377,378,3117796,1121.76
377,378,3122889,1960.179
377,378,3131357,13007.15
377,378,3142111,1005
377,378,3163922,2361.77
377,378,3168341,1242.208
377,378,3179724,1277.658
377,378,3232944,10399.201
377,378,3248095,6633.165
377,378,3286350,2229
377,378,3303448,13240
377,378,3342719,1500
377,378,3344544,4781.771
377,378,3344554,1324.308
377,378,3350021,6568.976
377,378,3361226,51172.023
377,378,3378050,1188.747
377,378,3381564,2024.435
377,378,3393483,21139
377,378,3402854,1662.95
377,378,3409221,1388.438
377,378,3412620,10249.135
377,378,3412625,13502.539
377,378,3413076,1156.469
377,378,3414168,1250
377,378,3422719,1710
377,378,3429071,5048.982
377,378,3435634,2180.241
377,378,3447960,70918.782
377,378,3468748,1362.28
377,378,3491460,5617.9
377,378,3506054,1080
377,378,3530144,2542.47
377,378,3537363,1188.591
377,378,3546818,1977.41
377,378,3557279,1609.649
377,378,3579991,1506.248
377,378,3588171,2884.907
377,378,3593104,1069.359
377,378,3609731,1184.181
377,378,3659001,616444.865
377,378,3671919,2587.17
377,378,3678977,5666.534
377,378,3682795,2567.885
377,378,3683615,1742.557
377,378,3684443,1978.638
377,378,3687358,16247.331
377,378,3704152,2000.651
377,378,3713948,3398.171
377,378,3724478,21260.919
377,378,3743656,1048.272
377,378,3749003,25632.563
377,378,3749781,3664.978
377,378,3770605,2163.466
377,378,3774518,3264.575
377,378,3811852,2388
377,378,3816640,3626.187
377,378,3817685,1272.99
377,378,3818707,8324.524
377,378,3831921,3891.522
377,378,3834931,1357.226
377,378,3840426,1330
377,378,3847952,1994.116
377,378,3852827,8335.542
377,378,3869738,9022.64
377,378,3872032,1228.935
377,378,3873506,27571.466
377,378,3884575,2222.566
377,378,3892542,1574.302
377,378,3906677,2513.079
377,378,3909103,2283.292
377,378,3929100,3347.492
377,378,3936531,1109.7
377,378,3965994,5792.109
377,378,3966022,16470.31
377,378,3986986,2309.16
377,378,3987655,1544.196
377,378,3992613,1590.027
377,378,3999735,1090.242
377,378,4004239,1100
377,378,4008425,4271.762
377,378,4010097,1103.226
377,378,4017900,2538.628
377,378,4019917,87480
377,378,4019926,48300
377,378,4025547,517425
377,378,4038425,5778.549
377,378,4043262,358420
377,378,4044331,1625.065
377,378,4044858,2331.502
377,378,4046085,3676.889
377,378,4059510,3180
377,378,4059605,2554.121
377,378,4076158,31432.343
377,378,4076179,2496.108
377,378,4076189,5775.718
377,378,4104505,4105.99
377,378,4164945,1722.805
377,378,4201589,2801.721
377,378,4259773,2228.887
377,378,4267895,1068
377,378,4290841,2969.149
377,378,4297289,1847.244
377,378,4297311,22945.088
377,378,4297313,1858.165
377,378,4393293,1184.862
377,378,4455265,9509.238
377,379,618928,10571.211
377,379,1056026,86442.259
377,379,1101742,1866.469
377,379,1464653,1081.107
377,379,1499268,2899.389
377,379,1613838,1776.234
377,379,1675692,4020.137
377,379,1732503,1512.353
377,379,1734903,1939.641
377,379,2336709,2002.583
377,379,2592965,2741.774
377,379,2997613,2140.045
377,379,3682795,2492
377,379,3739701,1010.782
377,379,3840426,6430
377,379,4019917,1100
377,379,4076158,3153.687
377,379,4076189,2796.912
377,380,449859,37607.221
377,380,618928,9793.787
377,380,849260,17318.338
377,380,1101742,92379.424
377,380,1133298,269527.98
377,380,1181479,30399.294
377,380,1398451,1848.755
377,380,1404429,1237.982
377,380,1464653,945073.876
377,380,1509043,18505.998
377,380,1513033,5607.294
377,380,1522858,1823.993
377,380,1549809,8002.253
377,380,1569747,1814.461
377,380,1598897,1526
377,380,1602191,1742.93
377,380,1603901,34861.735
377,380,1627087,7251.678
377,380,1642106,2941.413
377,380,1664191,21972.198
377,380,1671405,2096.275
377,380,1675692,1727990.329
377,380,1686526,11099.871
377,380,1702763,317687.174
377,380,1732503,8011.705
377,380,1801598,3309.134
377,380,1808120,3633.5
377,380,1822347,1238.696
377,380,1836281,3313.722
377,380,1874913,99963.779
377,380,1876573,3077.778
377,380,1878825,8120.989
377,380,1904280,50400.206
377,380,1911025,2700.888
377,380,1958388,1164.432
377,380,2011339,2698.064
377,380,2061797,12301.716
377,380,2094944,26365.143
377,380,2120189,1079.957
377,380,2139042,45997.413
377,380,2156259,2413.637
377,380,2166878,6677.046
377,380,2188468,1610
377,380,2211081,6063
377,380,2249115,1603.108
377,380,2249155,48335.324
377,380,2268434,1422.887
377,380,2271527,1419.525
377,380,2288710,3378.975
377,380,2315952,1206.726
377,380,2357926,3001.349
377,380,2417182,4575.253
377,380,2446099,1489.933
377,380,2463730,3930.605
377,380,2503629,10084.941
377,380,2515404,2726
377,380,2528668,7999.884
377,380,2547997,10549.641
377,380,2578595,15128.741
377,380,2578598,4771.164
377,380,2578599,8093.771
377,380,2592965,3071.49
377,380,2612819,40885.978
377,380,2691607,13436.066
377,380,2691614,10445.712
377,380,2691623,3268.967
377,380,2725075,1252
377,380,2728202,1600.938
377,380,2742115,3999.452
377,380,2742757,5218.226
377,380,2743018,9832.312
377,380,2805705,2225.857
377,380,2844946,32560.18
377,380,2846986,5088.637
377,380,2905841,4169.533
377,380,2916100,2773.745
377,380,2936958,16994.381
377,380,2942540,307483.628
377,380,2947790,1758.196
377,380,2948661,2233.953
377,380,2971897,1370.955
377,380,2997613,96557.493
377,380,3010924,9272.455
377,380,3014150,13454.197
377,380,3069727,2007.77
377,380,3071013,1281.282
377,380,3137024,8292.79
377,380,3220637,4360.859
377,380,3232944,1038.924
377,380,3248095,4747.149
377,380,3324285,2995.598
377,380,3344554,6832.035
377,380,3387283,1768.93
377,380,3412620,54825.388
377,380,3412625,17265.43
377,380,3429071,23860.029
377,380,3659001,50950.723
377,380,3669744,1515.81
377,380,3682795,23154.393
377,380,3739663,1296.356
377,380,3749003,130179.611
377,380,3752184,1464.671
377,380,3773524,2632.123
377,380,3781746,2236.86
377,380,3847952,1359.414
377,380,3852825,1595.291
377,380,3852859,1357.344
377,380,3873488,2061.287
377,380,3873506,3681.731
377,380,3936531,2776.33
377,380,4015452,1004.967
377,380,4018320,1097.04
377,380,4024177,2229.72
377,380,4044858,4353.886
377,380,4050489,23136.986
377,380,4064643,3020.67
377,380,4076158,3770.642
377,380,4076189,3589.058
377,380,4082392,1655.703
377,380,4083400,4416.013
377,380,4105928,4735.554
377,380,4259773,4040.882
377,380,4297311,2043.466
377,380,4347393,1125.248
377,380,4347407,1679.999
377,380,4347941,2142
377,381,276652,35780.306
377,381,399634,4453.971
377,381,449859,88940.581
377,381,618928,417742.392
377,381,684659,52895
377,381,722009,2812.958
377,381,849260,236022.435
377,381,867296,2969.8
377,381,882408,2340.327
377,381,965192,3335.302
377,381,1038777,5422.371
377,381,1089033,8939.125
377,381,1097361,1633.409
377,381,1101742,559604.359
377,381,1103169,1675
377,381,1104648,1440
377,381,1127296,1243.525
377,381,1133298,31832.55
377,381,1169237,7147.505
377,381,1181479,1031841.093
377,381,1206555,35753.799
377,381,1360528,1918.229
377,381,1382555,1282.753
377,381,1404429,89344.307
377,381,1410130,1681.186
377,381,1461363,12106.306
377,381,1463221,2096.28
377,381,1464653,27579.376
377,381,1501311,1525
377,381,1501779,10485.932
377,381,1503636,3648.099
377,381,1509043,11161.257
377,381,1513033,10920.019
377,381,1519034,1120
377,381,1544502,1936
377,381,1547334,3243.407
377,381,1549809,39841.881
377,381,1554194,2253.555
377,381,1596784,22018.54
377,381,1603901,29689.021
377,381,1615076,18768.572
377,381,1629726,5762.067
377,381,1631023,7924.724
377,381,1642106,20867.335
377,381,1648018,2425.51
377,381,1649592,1969.236
377,381,1651654,1703.993
377,381,1664191,5541.279
377,381,1671405,22909.449
377,381,1675692,124802.632
377,381,1678405,2120
377,381,1686526,3014.247
377,381,1702763,70800.646
